filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
46828.txt, 4, 4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25059.txt, 3, 3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
23515.txt, 201, 10.05,9.57142857143,7.73076923077,1.3,1.42857142857,1.2380952381,0.192307692308,0.238095238095,1.05,0.238095238095,0.238095238095,0.192307692308,0.809523809524,0.653846153846
7103.txt, 65, 65.0,10.8333333333,6.5,10.0,1.83333333333,1.66666666667,0.4,0.666666666667,6.0,0.5,0.0,0.0,1.0,0.6
20471.txt, 0, 0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
4067.txt, 72, 8.0,8.0,6.54545454545,1.22222222222,1.44444444444,1.22222222222,0.181818181818,0.222222222222,1.0,0.222222222222,0.111111111111,0.0909090909091,0.333333333333,0.272727272727
14026.txt, 37, 12.3333333333,12.3333333333,12.3333333333,1.0,1.33333333333,1.0,0.0,0.0,1.0,0.0,0.333333333333,0.333333333333,1.33333333333,1.33333333333
30670.txt, 193, 16.0833333333,16.0833333333,12.0625,1.33333333333,2.33333333333,1.33333333333,0.3125,0.416666666667,1.0,0.416666666667,0.166666666667,0.125,1.25,0.9375
24625.txt, 6, 6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
32168.txt, 11, 11.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15454.txt, 7, 7.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
18936.txt, 135, 15.0,13.5,7.94117647059,1.88888888889,2.3,1.7,0.352941176471,0.6,1.11111111111,0.5,0.4,0.235294117647,0.9,0.529411764706
8196.txt, 4, 4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45824.txt, 143, 15.8888888889,14.3,11.0,1.44444444444,1.7,1.3,0.230769230769,0.3,1.11111111111,0.3,0.4,0.307692307692,1.5,1.15384615385
22379.txt, 51, 17.0,17.0,8.5,2.0,2.33333333333,2.0,0.5,1.0,1.0,1.0,0.666666666667,0.333333333333,1.33333333333,0.666666666667
13891.txt, 1, 1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15444.txt, 20, 20.0,20.0,6.66666666667,3.0,3.0,3.0,0.666666666667,2.0,1.0,1.0,0.0,0.0,2.0,0.666666666667
35603.txt, 158, 15.8,15.8,8.31578947368,1.9,2.5,1.9,0.526315789474,1.0,1.0,0.7,0.0,0.0,2.0,1.05263157895
34309.txt, 48, 48.0,48.0,6.0,8.0,10.0,8.0,0.875,7.0,1.0,1.0,2.0,0.25,8.0,1.0
19298.txt, 113, 9.41666666667,9.41666666667,9.41666666667,1.0,1.08333333333,1.0,0.0833333333333,0.0833333333333,1.0,0.0833333333333,0.416666666667,0.416666666667,1.08333333333,1.08333333333
35613.txt, 16, 16.0,16.0,8.0,2.0,3.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,3.0,1.5
4622.txt, 128, 12.8,18.2857142857,8.0,1.6,3.0,2.28571428571,0.3125,0.714285714286,0.7,0.428571428571,0.142857142857,0.0625,1.14285714286,0.5
15369.txt, 39, 39.0,19.5,7.8,5.0,3.5,2.5,0.6,1.5,2.0,1.0,1.5,0.6,3.5,1.4
11045.txt, 130, 16.25,13.0,8.66666666667,1.875,2.1,1.5,0.333333333333,0.5,1.25,0.4,0.1,0.0666666666667,1.2,0.8
23026.txt, 124, 11.2727272727,11.2727272727,7.75,1.45454545455,2.45454545455,1.45454545455,0.25,0.363636363636,1.0,0.363636363636,0.0909090909091,0.0625,0.363636363636,0.25
33227.txt, 246, 10.6956521739,10.6956521739,8.2,1.30434782609,1.60869565217,1.30434782609,0.2,0.260869565217,1.0,0.130434782609,0.347826086957,0.266666666667,0.695652173913,0.533333333333
21646.txt, 526, 14.6111111111,13.15,8.34920634921,1.75,1.85,1.575,0.380952380952,0.6,1.11111111111,0.375,0.45,0.285714285714,0.975,0.619047619048
16071.txt, 3, 3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
10445.txt, 3, 3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47863.txt, 83, 8.3,8.3,7.54545454545,1.1,1.3,1.1,0.0909090909091,0.1,1.0,0.1,0.0,0.0,1.2,1.09090909091
24012.txt, 29, 29.0,29.0,14.5,2.0,4.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,5.0,2.5
21634.txt, 18, 6.0,6.0,4.5,1.33333333333,1.66666666667,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,0.0,0.0,0.666666666667,0.5
33255.txt, 20, 20.0,20.0,10.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,4.0,2.0
20256.txt, 39, 39.0,39.0,13.0,3.0,3.0,3.0,0.333333333333,1.0,1.0,1.0,2.0,0.666666666667,3.0,1.0
16061.txt, 3, 3.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
44280.txt, 20, 6.66666666667,10.0,5.0,1.33333333333,2.0,2.0,0.5,1.0,0.666666666667,1.0,0.0,0.0,0.5,0.25
10455.txt, 4, 4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21624.txt, 41, 20.5,20.5,13.6666666667,1.5,2.0,1.5,0.0,0.0,1.0,0.0,0.5,0.333333333333,3.0,2.0
37169.txt, 108, 15.4285714286,12.0,5.68421052632,2.71428571429,2.55555555556,2.11111111111,0.526315789474,1.11111111111,1.28571428571,0.555555555556,0.111111111111,0.0526315789474,0.666666666667,0.315789473684
16119.txt, 15, 7.5,7.5,3.75,2.0,2.0,2.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5
27455.txt, 12, 12.0,12.0,6.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
16624.txt, 187, 17.0,15.5833333333,7.79166666667,2.18181818182,3.0,2.0,0.5,1.0,1.09090909091,0.583333333333,0.416666666667,0.208333333333,1.66666666667,0.833333333333
33578.txt, 24, 24.0,24.0,6.0,4.0,4.0,4.0,0.75,3.0,1.0,1.0,1.0,0.25,5.0,1.25
31260.txt, 2, 2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23601.txt, 188, 11.75,9.89473684211,5.22222222222,2.25,2.0,1.89473684211,0.472222222222,0.894736842105,1.1875,0.631578947368,0.105263157895,0.0555555555556,1.31578947368,0.694444444444
42189.txt, 9, 9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14054.txt, 51, 25.5,25.5,8.5,3.0,5.0,3.0,0.333333333333,1.0,1.0,0.5,0.5,0.166666666667,2.5,0.833333333333
18954.txt, 49, 24.5,16.3333333333,9.8,2.5,2.33333333333,1.66666666667,0.4,0.666666666667,1.5,0.666666666667,0.0,0.0,1.33333333333,0.8
37644.txt, 241, 20.0833333333,14.1764705882,5.7380952381,3.5,2.64705882353,2.47058823529,0.5,1.23529411765,1.41666666667,0.764705882353,0.294117647059,0.119047619048,1.64705882353,0.666666666667
23769.txt, 72, 14.4,14.4,6.54545454545,2.2,2.6,2.2,0.545454545455,1.2,1.0,0.6,0.0,0.0,1.2,0.545454545455
30602.txt, 20, 10.0,10.0,10.0,1.0,2.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5
21890.txt, 23, 23.0,23.0,23.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0
36236.txt, 256, 18.2857142857,14.2222222222,8.25806451613,2.21428571429,2.38888888889,1.72222222222,0.290322580645,0.5,1.28571428571,0.444444444444,0.166666666667,0.0967741935484,1.33333333333,0.774193548387
7207.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
42199.txt, 10, 10.0,10.0,5.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
16542.txt, 126, 11.4545454545,10.5,7.0,1.63636363636,2.16666666667,1.5,0.333333333333,0.5,1.09090909091,0.416666666667,0.25,0.166666666667,0.5,0.333333333333
34658.txt, 39, 39.0,0,13.0,3.0,0,0,0.666666666667,0,0.0,0,0,0.0,0,0.666666666667
10997.txt, 1013, 19.4807692308,18.0892857143,14.2676056338,1.36538461538,1.80357142857,1.26785714286,0.239436619718,0.303571428571,1.07692307692,0.25,0.660714285714,0.521126760563,2.08928571429,1.64788732394
27733.txt, 7, 7.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
12716.txt, 1, 1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2757.txt, 221, 22.1,15.7857142857,8.84,2.5,2.64285714286,1.78571428571,0.48,0.857142857143,1.4,0.428571428571,0.428571428571,0.24,1.5,0.84
7171.txt, 3, 3.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
34648.txt, 24, 24.0,24.0,6.0,4.0,4.0,4.0,0.75,3.0,1.0,1.0,1.0,0.25,5.0,1.25
17058.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15638.txt, 2, 2.0,2.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0
37522.txt, 232, 23.2,25.7777777778,11.0476190476,2.1,3.66666666667,2.33333333333,0.52380952381,1.22222222222,0.9,0.555555555556,0.333333333333,0.142857142857,3.22222222222,1.38095238095
25143.txt, 12, 12.0,12.0,4.0,3.0,3.0,3.0,0.666666666667,2.0,1.0,1.0,0.0,0.0,3.0,1.0
34730.txt, 39, 39.0,0,13.0,3.0,0,0,0.666666666667,0,0.0,0,0,0.0,0,0.666666666667
24531.txt, 11, 11.0,11.0,5.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,3.0,1.5
25706.txt, 35, 11.6666666667,11.6666666667,8.75,1.33333333333,1.0,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,0.0,0.0,1.33333333333,1.0
1268.txt, 169, 13.0,10.5625,7.04166666667,1.84615384615,1.8125,1.5,0.291666666667,0.4375,1.23076923077,0.4375,0.1875,0.125,0.6875,0.458333333333
19805.txt, 282, 20.1428571429,12.2608695652,7.83333333333,2.57142857143,2.13043478261,1.5652173913,0.361111111111,0.565217391304,1.64285714286,0.521739130435,0.0434782608696,0.0277777777778,1.65217391304,1.05555555556
26514.txt, 422, 13.1875,11.4054054054,8.27450980392,1.59375,1.83783783784,1.37837837838,0.254901960784,0.351351351351,1.15625,0.324324324324,0.324324324324,0.235294117647,1.40540540541,1.01960784314
12143.txt, 149, 11.4615384615,12.4166666667,10.6428571429,1.07692307692,1.16666666667,1.16666666667,0.214285714286,0.25,0.923076923077,0.166666666667,0.75,0.642857142857,1.66666666667,1.42857142857
38875.txt, 14, 14.0,14.0,7.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
3418.txt, 178, 19.7777777778,13.6923076923,6.84615384615,2.88888888889,2.38461538462,2.0,0.307692307692,0.615384615385,1.44444444444,0.461538461538,0.0769230769231,0.0384615384615,0.615384615385,0.307692307692
31743.txt, 293, 17.2352941176,14.65,8.61764705882,2.0,2.0,1.7,0.323529411765,0.55,1.17647058824,0.45,0.3,0.176470588235,1.65,0.970588235294
5154.txt, 36, 18.0,12.0,7.2,2.5,2.66666666667,1.66666666667,0.4,0.666666666667,1.5,0.333333333333,0.0,0.0,0.666666666667,0.4
10733.txt, 74, 24.6666666667,24.6666666667,7.4,3.33333333333,3.33333333333,3.33333333333,0.6,2.0,1.0,0.666666666667,0.0,0.0,4.33333333333,1.3
35293.txt, 22, 11.0,22.0,11.0,1.0,3.0,2.0,0.5,1.0,0.5,0.0,0.0,0.0,4.0,2.0
29992.txt, 36, 12.0,12.0,6.0,2.0,2.33333333333,2.0,0.5,1.0,1.0,0.666666666667,0.0,0.0,1.33333333333,0.666666666667
45210.txt, 15, 7.5,7.5,7.5,1.0,1.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0
41054.txt, 151, 25.1666666667,18.875,7.55,3.33333333333,3.25,2.5,0.55,1.375,1.33333333333,0.75,0.5,0.2,1.75,0.7
15681.txt, 3, 3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28469.txt, 13, 13.0,13.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
17800.txt, 14, 14.0,14.0,4.66666666667,3.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,1.33333333333
35283.txt, 36, 36.0,36.0,18.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,5.0,2.5
44037.txt, 11, 11.0,11.0,5.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
15825.txt, 5, 5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6297.txt, 48, 24.0,6.0,6.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.125,0.125
31682.txt, 18, 9.0,9.0,6.0,1.5,1.5,1.5,0.333333333333,0.5,1.0,0.5,0.0,0.0,1.0,0.666666666667
46647.txt, 9, 9.0,9.0,4.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,2.0,1.0
32490.txt, 9, 9.0,9.0,4.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
34845.txt, 18, 9.0,9.0,18.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,1.0,2.0,1.5,3.0
22691.txt, 62, 62.0,0,62.0,1.0,0,0,1.0,0,0.0,0,0,1.0,0,7.0
5874.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
28344.txt, 56, 18.6666666667,14.0,9.33333333333,2.0,2.25,1.5,0.333333333333,0.5,1.33333333333,0.5,0.25,0.166666666667,2.0,1.33333333333
15835.txt, 1, 1.0,1.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0
6910.txt, 3, 3.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
18631.txt, 120, 15.0,15.0,7.5,2.0,2.625,2.0,0.4375,0.875,1.0,0.75,0.25,0.125,1.375,0.6875
8708.txt, 44, 11.0,8.8,7.33333333333,1.5,1.6,1.2,0.166666666667,0.2,1.25,0.2,0.0,0.0,1.0,0.833333333333
30186.txt, 9, 9.0,9.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11907.txt, 177, 12.6428571429,11.8,11.0625,1.14285714286,1.26666666667,1.06666666667,0.0625,0.0666666666667,1.07142857143,0.0666666666667,0.333333333333,0.3125,1.33333333333,1.25
39651.txt, 4, 4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42775.txt, 17, 17.0,8.5,8.5,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0
19253.txt, 24, 24.0,24.0,8.0,3.0,4.0,3.0,0.333333333333,1.0,1.0,1.0,0.0,0.0,3.0,1.0
16839.txt, 40, 40.0,40.0,5.0,8.0,8.0,8.0,0.375,3.0,1.0,1.0,1.0,0.125,5.0,0.625
28667.txt, 16, 16.0,8.0,8.0,2.0,1.5,1.0,0.5,0.5,2.0,1.0,0.0,0.0,1.0,1.0
21829.txt, 54, 13.5,18.0,10.8,1.25,2.33333333333,1.66666666667,0.4,0.666666666667,0.75,0.666666666667,0.666666666667,0.4,2.33333333333,1.4
8035.txt, 5, 5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42120.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
37785.txt, 10, 10.0,10.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
29466.txt, 27, 13.5,9.0,9.0,1.5,1.0,1.0,0.0,0.0,1.5,0.0,1.0,1.0,1.66666666667,1.66666666667
45705.txt, 156, 15.6,15.6,9.75,1.6,2.6,1.6,0.3125,0.5,1.0,0.4,0.1,0.0625,1.6,1.0
38215.txt, 82, 13.6666666667,13.6666666667,6.30769230769,2.16666666667,2.5,2.16666666667,0.461538461538,1.0,1.0,0.833333333333,0.333333333333,0.153846153846,1.0,0.461538461538
40123.txt, 120, 10.9090909091,10.9090909091,5.21739130435,2.09090909091,2.18181818182,2.09090909091,0.478260869565,1.0,1.0,0.545454545455,0.0909090909091,0.0434782608696,1.45454545455,0.695652173913
18607.txt, 240, 12.0,10.9090909091,8.57142857143,1.4,1.72727272727,1.27272727273,0.214285714286,0.272727272727,1.1,0.181818181818,0.0909090909091,0.0714285714286,1.45454545455,1.14285714286
46507.txt, 7, 7.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2393.txt, 158, 39.5,15.8,9.29411764706,4.25,2.3,1.7,0.411764705882,0.7,2.5,0.4,0.6,0.352941176471,1.0,0.588235294118
3699.txt, 267, 19.0714285714,19.0714285714,11.125,1.71428571429,2.07142857143,1.71428571429,0.333333333333,0.571428571429,1.0,0.428571428571,0.571428571429,0.333333333333,2.5,1.45833333333
25597.txt, 51, 25.5,17.0,12.75,2.0,2.0,1.33333333333,0.75,1.0,1.5,0.333333333333,0.0,0.0,3.33333333333,2.5
11859.txt, 113, 12.5555555556,11.3,8.69230769231,1.44444444444,1.3,1.3,0.230769230769,0.3,1.11111111111,0.4,0.1,0.0769230769231,1.4,1.07692307692
42753.txt, 49, 12.25,12.25,12.25,1.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
47648.txt, 10, 10.0,10.0,5.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
21967.txt, 107, 17.8333333333,17.8333333333,15.2857142857,1.16666666667,2.83333333333,1.16666666667,0.285714285714,0.333333333333,1.0,0.333333333333,1.66666666667,1.42857142857,2.33333333333,2.0
42116.txt, 9, 9.0,9.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47730.txt, 9, 9.0,9.0,4.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0
26849.txt, 89, 12.7142857143,12.7142857143,6.35714285714,2.0,2.28571428571,2.0,0.428571428571,0.857142857143,1.0,0.714285714286,0.142857142857,0.0714285714286,1.28571428571,0.642857142857
44532.txt, 11, 11.0,11.0,5.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
22813.txt, 252, 19.3846153846,18.0,12.0,1.61538461538,2.14285714286,1.5,0.380952380952,0.571428571429,1.07692307692,0.428571428571,0.785714285714,0.52380952381,1.71428571429,1.14285714286
7877.txt, 104, 14.8571428571,14.8571428571,13.0,1.14285714286,2.28571428571,1.14285714286,0.125,0.142857142857,1.0,0.142857142857,0.285714285714,0.25,1.14285714286,1.0
13283.txt, 398, 16.5833333333,13.724137931,9.04545454545,1.83333333333,2.03448275862,1.51724137931,0.340909090909,0.51724137931,1.20833333333,0.275862068966,0.103448275862,0.0681818181818,1.72413793103,1.13636363636
12789.txt, 12, 12.0,12.0,12.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
41883.txt, 66, 11.0,8.25,7.33333333333,1.5,1.375,1.125,0.111111111111,0.125,1.33333333333,0.125,0.125,0.111111111111,0.875,0.777777777778
23490.txt, 440, 17.6,17.6,7.85714285714,2.24,3.0,2.24,0.464285714286,1.04,1.0,0.64,0.28,0.125,2.24,1.0
18334.txt, 196, 19.6,16.3333333333,10.8888888889,1.8,2.41666666667,1.5,0.388888888889,0.583333333333,1.2,0.333333333333,0.583333333333,0.388888888889,1.5,1.0
22803.txt, 6, 6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
47446.txt, 129, 16.125,18.4285714286,10.75,1.5,2.42857142857,1.71428571429,0.583333333333,1.0,0.875,0.571428571429,0.285714285714,0.166666666667,2.71428571429,1.58333333333
9707.txt, 58, 9.66666666667,9.66666666667,8.28571428571,1.16666666667,2.16666666667,1.16666666667,0.285714285714,0.333333333333,1.0,0.333333333333,0.333333333333,0.285714285714,0.333333333333,0.285714285714
7867.txt, 128, 12.8,12.8,6.73684210526,1.9,2.5,1.9,0.421052631579,0.8,1.0,0.6,0.0,0.0,1.2,0.631578947368
20682.txt, 537, 26.85,23.347826087,13.0975609756,2.05,2.69565217391,1.78260869565,0.463414634146,0.826086956522,1.15,0.478260869565,0.913043478261,0.512195121951,2.26086956522,1.26829268293
25799.txt, 145, 6.90476190476,8.05555555556,6.04166666667,1.14285714286,1.38888888889,1.33333333333,0.25,0.333333333333,0.857142857143,0.333333333333,0.166666666667,0.125,0.777777777778,0.583333333333
24283.txt, 15, 15.0,15.0,7.5,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5
19113.txt, 89, 22.25,29.6666666667,17.8,1.25,3.33333333333,1.66666666667,0.6,1.0,0.75,0.666666666667,0.333333333333,0.2,4.0,2.4
46719.txt, 24, 24.0,24.0,6.0,4.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,1.25
12648.txt, 27, 27.0,27.0,13.5,2.0,3.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,3.0,1.5
37514.txt, 725, 16.8604651163,13.4259259259,8.84146341463,1.90697674419,1.7962962963,1.51851851852,0.365853658537,0.555555555556,1.25581395349,0.481481481481,0.388888888889,0.256097560976,1.24074074074,0.817073170732
23541.txt, 85, 28.3333333333,28.3333333333,6.53846153846,4.33333333333,5.33333333333,4.33333333333,0.769230769231,3.33333333333,1.0,1.0,0.333333333333,0.0769230769231,3.33333333333,0.769230769231
10150.txt, 4, 2.0,4.0,4.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
36166.txt, 62, 12.4,10.3333333333,8.85714285714,1.4,1.5,1.16666666667,0.0,0.0,1.2,0.0,0.833333333333,0.714285714286,0.666666666667,0.571428571429
32322.txt, 133, 33.25,22.1666666667,7.38888888889,4.5,3.83333333333,3.0,0.555555555556,1.66666666667,1.5,0.833333333333,0.5,0.166666666667,2.16666666667,0.722222222222
41952.txt, 197, 21.8888888889,21.8888888889,6.56666666667,3.33333333333,3.88888888889,3.33333333333,0.6,2.0,1.0,0.888888888889,0.333333333333,0.1,2.0,0.6
22123.txt, 15, 15.0,0,7.5,2.0,0,0,1.0,0,0.0,0,0,0.0,0,2.0
23429.txt, 45, 15.0,15.0,9.0,1.66666666667,2.66666666667,1.66666666667,0.4,0.666666666667,1.0,0.666666666667,0.666666666667,0.4,1.33333333333,0.8
27705.txt, 7, 7.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15766.txt, 388, 17.6363636364,16.1666666667,9.46341463415,1.86363636364,2.91666666667,1.70833333333,0.414634146341,0.708333333333,1.09090909091,0.541666666667,0.5,0.292682926829,1.91666666667,1.12195121951
10140.txt, 9, 4.5,9.0,9.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
12720.txt, 12, 12.0,12.0,12.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
23551.txt, 173, 21.625,19.2222222222,7.52173913043,2.875,3.77777777778,2.55555555556,0.478260869565,1.22222222222,1.125,0.666666666667,0.555555555556,0.217391304348,2.22222222222,0.869565217391
22766.txt, 10, 10.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
44931.txt, 71, 14.2,14.2,6.45454545455,2.2,3.0,2.2,0.545454545455,1.2,1.0,0.8,0.2,0.0909090909091,1.2,0.545454545455
12984.txt, 16, 16.0,8.0,16.0,1.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1.5,3.0
40384.txt, 27, 13.5,13.5,13.5,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
20260.txt, 35, 11.6666666667,11.6666666667,8.75,1.33333333333,1.33333333333,1.33333333333,0.25,0.333333333333,1.0,0.333333333333,0.333333333333,0.25,1.66666666667,1.25
17425.txt, 11, 11.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
13709.txt, 274, 16.1176470588,10.1481481481,7.02564102564,2.29411764706,1.7037037037,1.44444444444,0.282051282051,0.407407407407,1.58823529412,0.296296296296,0.259259259259,0.179487179487,0.481481481481,0.333333333333
12203.txt, 3, 3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30119.txt, 46, 11.5,15.3333333333,7.66666666667,1.5,2.0,2.0,0.333333333333,0.666666666667,0.75,0.333333333333,0.0,0.0,1.66666666667,0.833333333333
16047.txt, 17, 17.0,17.0,8.5,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,4.0,2.0
4666.txt, 86, 21.5,12.2857142857,12.2857142857,1.75,1.85714285714,1.0,0.285714285714,0.285714285714,1.75,0.285714285714,0.142857142857,0.142857142857,1.14285714286,1.14285714286
23062.txt, 354, 18.6315789474,16.8571428571,9.83333333333,1.89473684211,2.0,1.71428571429,0.416666666667,0.714285714286,1.10526315789,0.619047619048,0.428571428571,0.25,1.66666666667,0.972222222222
34225.txt, 14, 14.0,14.0,7.0,2.0,3.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5
12213.txt, 16, 16.0,8.0,5.33333333333,3.0,1.5,1.5,0.333333333333,0.5,2.0,0.5,0.5,0.333333333333,1.5,1.0
15255.txt, 38, 9.5,9.5,7.6,1.25,1.75,1.25,0.2,0.25,1.0,0.25,0.25,0.2,1.0,0.8
28924.txt, 11, 11.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
33263.txt, 11, 11.0,11.0,5.5,2.0,3.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,2.0,1.0
20435.txt, 66, 8.25,13.2,9.42857142857,0.875,2.4,1.4,0.428571428571,0.6,0.625,0.6,0.2,0.142857142857,1.8,1.28571428571
4023.txt, 1, 1.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0
3065.txt, 49, 49.0,16.3333333333,9.8,5.0,1.66666666667,1.66666666667,0.4,0.666666666667,3.0,0.666666666667,0.0,0.0,1.33333333333,0.8
10236.txt, 6, 6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
42836.txt, 238, 17.0,14.875,10.8181818182,1.57142857143,1.875,1.375,0.363636363636,0.5,1.14285714286,0.4375,0.1875,0.136363636364,2.0625,1.5
27463.txt, 5, 5.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
